href	user	timestamp	text	replies	reposts	likes	views
/RaffiPo1/status/1784248861302915341	raffipo	2024-04-27T15:50:52.000Z	WASIT BABI, HANDBALL ANJENG	0	0	0	31
/azispermana10/status/1784249961770889719	syd	2024-04-27T15:55:15.000Z	wasit babiiiii, fuck you @FA_PGMOL	0	0	1	66
/midsummerust/status/1784258102323515611	rvn	2024-04-27T16:27:36.000Z	dikadalin wasit mang enak	0	0	0	15
/BusTomi55011348/status/1784234204009734362	TRX MINING POWER	2024-04-27T14:52:38.000Z	Hati hati kurang jeli wasit bisa merugikan suatu tim	0	0	0	152
/Mssssssssss1211/status/1784058833071202569	Mochtar Soleman	2024-04-27T03:15:46.000Z	kayanya wasit miring ke kita karna kita baik ke wasit	0	0	0	91
/etjon5/status/1784069194151260175	ᯘᯪ ᯔ ᯉ᯲ ᯐᯮ ᯉ᯲ ᯖ ᯂ᯲ ܫܠܡܐ	2024-04-27T03:56:56.000Z	Lah gak pake WASIT???\n\nyg buat atauran kau,\ntrus kami.komplen ke kau???\n\n\npernah tau KOMISI KEJAKSAAN?\n,KOMISI YUDISIAL???\n\nasli produk pipel pawer\n	0	0	0	250
/trashdle/status/1784250245893005316	trashdle	2024-04-27T15:56:23.000Z	wasit bangsat	0	0	0	101
/Rizkyhandika20/status/1784328429179113902	Pemimpi	2024-04-27T21:07:03.000Z	Wasit konnnnnnn	0	0	0	17
/dtriasanjaya/status/1784261591707574309	Tria333	2024-04-27T16:41:28.000Z	Wasit Goblog	0	0	0	134
/fjrprmd/status/1784250454915850489	Fajar Permadi	2024-04-27T15:57:12.000Z	Wasit ajg! Bahkan untuk melihat var tidak mau, fak 	0	0	0	25
/RakhaAndhika17/status/1784251430670602580	Rakha Andhika	2024-04-27T16:01:05.000Z	spill nama wasit ges	0	0	0	36
/muridigentho/status/1784249490914046272	`	2024-04-27T15:53:23.000Z	Gunane var ni nggo ngpo wasit tolol	0	0	0	9
/faiqthirafi/status/1784248734014218465	superindi	2024-04-27T15:50:22.000Z	wasit bias tolol	1	0	0	50
/effendh_/status/1784250709967515767	ae	2024-04-27T15:58:13.000Z	Wasit-wasit EPL duh 	0	0	0	23
/YaumilRahm84154/status/1784215916798173327	cucuyubaba	2024-04-27T13:39:58.000Z	Selain Uzbekistan lawan terberat adalah wasit yg gak adil	0	1	29	9046
/rapfid/status/1784248572218937760	R	2024-04-27T15:49:44.000Z	WASIT GATEL	0	0	0	20
/zulfikarivanul/status/1784190760864362966	ZRL 	2024-04-27T12:00:00.000Z	WASIT GOBLOGS!!	0	0	0	25
/Hugorey88/status/1784250813759799494	hugotak	2024-04-27T15:58:38.000Z	Wasit anjeng orang jelas2 kena tangan ga pinalti	0	0	0	18
/bobi04953444/status/1784250798773522819	bobi	2024-04-27T15:58:34.000Z	Wasit bajingan	0	0	0	28
/bangunjoo/status/1784331052624011585	Lomomma	2024-04-27T21:17:28.000Z	2 match beruntun dalam satu malam lawan wasit	0	0	0	3
/BUJANGENAM0/status/1784228645026091096	ANTIBANGO DAN DECUEL PUKIMAK	2024-04-27T14:30:32.000Z	Wasit kontol dpn mata pura2 galiat anjeng	0	0	3	158
/Alnandar_/status/1784250200351244512	A B	2024-04-27T15:56:12.000Z	WASIT QTL	0	0	0	13
/Superkey45/status/1784328228943114278	Super_key	2024-04-27T21:06:15.000Z	Kasihan di curangi wasit	0	0	0	574
/scndbys/status/1784249589647986953	Red Army 	2024-04-27T15:53:46.000Z	Lawak wasit pl	0	0	0	128
/TegarAnandaPA/status/1784340337898787111	garagil	2024-04-27T21:54:22.000Z	wasit goblok	0	0	0	12
/IbnuAlHafiz2/status/1784330857366597694	Ibnu Al-hafiz	2024-04-27T21:16:42.000Z	Emosi awak ya kan bg , wasit anjing memang	0	0	0	417
/PemudaBerimpact/status/1784198240377909729	Fans Mas Wali	2024-04-27T12:29:43.000Z	Wasit VAR kok banyak banget yg dari Thailand, Ndos? Atau cuma itu² aja tp sering dipake?	3	0	74	83525
/anoryujin/status/1784249045768446401	ryu	2024-04-27T15:51:36.000Z	wasit bocil sekem anjing	0	0	0	100
/idextratime/status/1784212163038687232	Extra Time Indonesia	2024-04-27T13:25:03.000Z	serius Sivakorn Pu-udom jadi wasit VAR buat match Indonesia vs. Uzbekistan hari Senin? \n\nPu-udom wasit VAR di match pertama kita pas kalah 2-0 dari dik Qavar, orang asal Thailand 	201	253	3501	336632
/restuufk/status/1784250448205214063	Restu	2024-04-27T15:57:11.000Z	Wasit	0	0	0	19
/angga_p9/status/1784258042378494120	Angga PP	2024-04-27T16:27:21.000Z	Musim ini yang dapet telur busuk MU, musim depan kira-kira siapa yang bakal sering marah-marah ama keputusan wasit?? \n\nHmmm...	0	0	0	11
/metyupalsu_/status/1784248813219368990	starr.	2024-04-27T15:50:41.000Z	wasit goblok giliran emyu ga dicek var nya babi	0	0	0	45
/NL17THFC_/status/1784211244188397655	baleeee	2024-04-27T13:21:24.000Z	si anjing ini yg harus diawasi,mudah2an wasit yg kita pakai nanti baek2 aja dah,cukup kita pengen menang dgn tidak ada kata curang	2	0	81	12148
/manutdsalto/status/1784254721114751228	.	2024-04-27T16:14:10.000Z	SALAH WASIT INI ANJIR	0	0	0	17
/kimtaedit/status/1784328170650624044	Oppa Kim Tae Dit 김태딧	2024-04-27T21:06:01.000Z	WASIT FA	0	0	0	414
/MadmanMaliyas/status/1784251096091013388	madman	2024-04-27T15:59:45.000Z	dah ga kehitung berapa kali di gembosi wasit @ManUtd	1	0	0	66
/monstertv69/status/1784328599232991290	𝐌𝐎𝐍𝐒𝐓𝐄𝐑𝐓𝐕 	2024-04-27T21:07:43.000Z	Ga heran wasit goblok setara wasit tarkam	0	0	0	160
/narendraabgs/status/1784249539026964568	narendrabagas	2024-04-27T15:53:34.000Z	wasit picek pinalty	0	0	0	18
/ihsanologi/status/1784331834782031905	Horizon	2024-04-27T21:20:35.000Z	Wasit goblog	0	1	0	35
/updulugan/status/1784252332081053897	TI∆Π	2024-04-27T16:04:40.000Z	Wasit kimbek, kemaren pas AWB cepat kali kau kasih penalty	0	0	0	14
/siiiuuu_7/status/1784249996453499328	Siiiuuu_7	2024-04-27T15:55:23.000Z	Wasit Fuck off	0	0	0	15
/tetanggarecet/status/1784265242010354058	Kamen Rider	2024-04-27T16:55:58.000Z	Wasit kon	0	0	0	137
/ammbamn/status/1784185563316392400	dann	2024-04-27T11:39:21.000Z	wasit tolol	0	0	0	9
/jybalyy21/status/1784253166139445260	jybalyy21	2024-04-27T16:07:59.000Z	Gk tau wasit EPL aja lu bg	0	0	0	242
/cacatmataxx/status/1784104797538525233	#UsutTuntasTragediKanjuruhan	2024-04-27T06:18:25.000Z	wasit badut goblok	0	0	0	195
/adprabawa97/status/1784250367662002436	Samuel	2024-04-27T15:56:52.000Z	Sampah bener malah draw. Wasit taik	0	0	0	14
/fachryardhan/status/1784327295374680139	jabeer	2024-04-27T21:02:33.000Z	Wasit anjing emang	0	0	0	20
/CandyRush44/status/1784251389826519091	jenang alot	2024-04-27T16:00:55.000Z	Wasit konyol emang	0	0	0	108
/Lottearghh/status/1784250637921997224	vizalll	2024-04-27T15:57:56.000Z	wasit memek	0	0	0	79
/ZaidAbil/status/1784249214635258083	IndomieRendang	2024-04-27T15:52:17.000Z	WOY WASIT ANJING ITU HANDBALL BABIK GAMAU CEK VAR TOLOL	0	0	0	126
/rajadau88023942/status/1784030511645745525	Tuan Krab	2024-04-27T01:23:14.000Z	Kl wasit udahh niup peluit	0	0	0	110
/Sultaaan177/status/1784252102778532345	Zack	2024-04-27T16:03:45.000Z	Memang BB nih wasit lebih liga inggris	0	0	0	355
/aryani_resty/status/1784028561214685605	fans real madrid	2024-04-27T01:15:29.000Z	Duitnya abis buat bayar wasit	0	0	0	226
/KrisdionoArkoJr/status/1784336038590365711	Krisdiono Arko Jr.	2024-04-27T21:37:17.000Z	Layak pelanggaran wasit sudah benar	0	0	0	368
/kukirakurooo/status/1784250835217866894	Kurooo	2024-04-27T15:58:43.000Z	Ingfokan akun wasit.	0	0	0	12
/kmkenapah/status/1784196553328209976	Gabrielaaa	2024-04-27T12:23:01.000Z	Yg penting jangan wasit arab	11	0	113	88571
/sempolkasa/status/1784248792503742637	kafka	2024-04-27T15:50:36.000Z	Wasit babikk	0	0	0	25
/iyamrenzia/status/1784252651330588696	Iyam	2024-04-27T16:05:56.000Z	Wasit babiii!	0	0	0	151
/kopikopik/status/1784256839582105807	kopikopik	2024-04-27T16:22:35.000Z	WASIT KONTOL	1	0	0	54
/PANJUL228153496/status/1784257885578670433	PANJUL	2024-04-27T16:26:44.000Z	wasit	0	0	0	32
/ozorareza1/status/1784250146861293775	Taro Misaki	2024-04-27T15:55:59.000Z	kontol lu wasit memek	1	0	0	60
/dapatozaki/status/1784250228079731064	---	2024-04-27T15:56:18.000Z	Wasit asu	0	0	0	17
/Yantowibows/status/1784248641739481526	TriYanto	2024-04-27T15:50:00.000Z	hand woiiiiiiiii wasit kontollll	0	0	0	17
/anggaranwanita/status/1784250229111607653	Same	2024-04-27T15:56:19.000Z	Wasit goblog	0	0	0	35
/tetappossentot/status/1784248647884120127	Pernah Ketemu Bruno	2024-04-27T15:50:02.000Z	Woo wasit asu	0	0	0	23
/yogie1998168091/status/1784208825089978494	yogie1998	2024-04-27T13:11:47.000Z	Info Ig ni wasit	1	0	0	4531
/Albarrulhakam52/status/1784251838696731063	Albarrulhakam	2024-04-27T16:02:42.000Z	Mana gak penalti pula wasit ....	0	0	0	4
/IbnuSuryaPraja1/status/1784248665579905454	Ibnu Surya Praja	2024-04-27T15:50:06.000Z	Wasit tai	0	0	0	19
/BenisBarlow/status/1784248905984843851	Fazar Arizal Fahmi	2024-04-27T15:51:03.000Z	Wasit epl lawaknya bukan main	0	0	0	24
/intersejakSMP/status/1784258365113381163	intersejakSMP	2024-04-27T16:28:38.000Z	Ni Manchester di rampok wasit kah	0	0	0	12
/watukijing/status/1784358617044689228	Batu_nisan	2024-04-27T23:07:00.000Z	Saat nya bang Luhut turun tangan ,,,,, wasit dari Tiongkok nih bang...\nKondisikan.	0	0	0	189
/Riyoooo12/status/1784252565804466353	riyoooow	2024-04-27T16:05:36.000Z	emyu anjing tapi wasit lebih anjing	0	0	0	17
/misionalism/status/1784328401039565201	misionalism	2024-04-27T21:06:56.000Z	Wasit inglend tolol tolol anjing!	0	0	0	90
/muhammaadiqbl/status/1784327817624436973	Ibel	2024-04-27T21:04:37.000Z	wasit anjing	0	0	0	15
/reskiridhuanita/status/1784202475853300046	Reski Ananda Putri 	2024-04-27T12:46:33.000Z	Malesin bnget wasit Thailand ini	0	0	0	571
/don15etiawan/status/1784282311523237888	Lumi	2024-04-27T18:03:48.000Z	wasit uwcl astagfirullah bgtttttt	0	0	0	32
/erlan656/status/1784339831105192046	KHAIRIL ANWAR	2024-04-27T21:52:21.000Z	Kok... Nggak ada wasit dari Indonesia, nggak qualified kali ya?	0	0	0	250
/Zuu_uu28/status/1784248763202322473	Zuu	2024-04-27T15:50:29.000Z	Wasit tai	0	0	0	203
/orcieput/status/1784248989531226397	dzi	2024-04-27T15:51:23.000Z	Wasit depan mata kaga ngeliat tai	0	0	0	56
/Okijack21/status/1784250734592315539	JackLaguna	2024-04-27T15:58:19.000Z	Ga mu ga wasit sama" anjinggg	0	0	0	18
/gamethrom/status/1784248918429356406	1878PRIDE	2024-04-27T15:51:06.000Z	Wkwk dah ketebak wasit kontolll	0	0	0	154
/ikhtiromal/status/1784344814601048383	POV JADI FANS REAL MADRID	2024-04-27T22:12:09.000Z	Baru mampu bayar wasit versi ceweknya kak	0	0	1	195
/rizqiradityafjr/status/1784248795905351804	kkkikikxx	2024-04-27T15:50:37.000Z	Handball anjing wasit kontol	0	0	0	34
/salmauka/status/1784248585904890044	Dattebayo	2024-04-27T15:49:47.000Z	Cek var lah wasit sialan	0	0	0	9
/rzmhmd__/status/1784266304834478422	zaa	2024-04-27T17:00:11.000Z	wasit anjg	0	0	0	34
/updulugan/status/1784264311478882764	TI∆Π	2024-04-27T16:52:16.000Z	Udah tau sering dikerjain wasit, mbok ya kalo dapet peluang dimaksimalin jingan, jangan udah gini pada protes	0	0	1	345
/patanndapa/status/1784326573811998869	Kura kura nmax	2024-04-27T20:59:41.000Z	wasit epl ada masalah apasi sama emyu???? #MUvsBurnley	0	0	0	115
/sprtmdi/status/1784248802926559595	me?	2024-04-27T15:50:39.000Z	wasit ajg jelas2 kena tangan it 	0	0	0	14
/gy4h55cjch/status/1784248990747578640	JARVIS JARVIS	2024-04-27T15:51:23.000Z	Wasit dzalim handball itu ajggg 	0	0	0	40
/copgakmain/status/1784249659562844189	mangantushi	2024-04-27T15:54:03.000Z	Plis wasit VAR jangan kau berulah	0	0	0	13
/SpiderMilezar/status/1784248028016328843	Reno	2024-04-27T15:47:34.000Z	giliran mu ga ada dia cek var wasit anjing asu goblokk	0	0	0	90
/mahluk_mars/status/1784289254618919289	Algi Fari	2024-04-27T18:31:23.000Z	Wasit.	0	0	0	52
/Noor2C007/status/1784248266617766139	xsun007	2024-04-27T15:48:31.000Z	Wasit guoblooooooooooooogggg	0	0	0	87
/misionalism/status/1784203615621808344	misionalism	2024-04-27T12:51:05.000Z	Trauma match pertama! kan recall dr wasit var padahal awalnya nasrulo kabirov menilai itu pelanggaran buat indo malah wasit var thailand itu menilai rizkyridho yg melanggar bgst emang wasit thailand	0	0	0	273
/irhambagusp/status/1784248987807318113	Unyil	2024-04-27T15:51:23.000Z	Wasit epl ampas jing	0	0	0	25
/AsiyahA37665183/status/1784251647612637560	muhammad iqbal	2024-04-27T16:01:57.000Z	Emng wasit tolol	0	0	0	100
/Sultaaan177/status/1784252513522483295	Zack	2024-04-27T16:05:23.000Z	Wasit BB cream manis	0	0	0	142
/khoirulmawahi14/status/1784250775604261136	khoirul mawahib	2024-04-27T15:58:29.000Z	Wasit fuck	0	0	1	94
/richardefraim1/status/1784251009038164089	richardefraim	2024-04-27T15:59:24.000Z	wasit anjing emg\nclear handball	0	0	0	30
/Bolalob/status/1784393221516472421	Bolalob.com	2024-04-28T01:24:31.000Z	Laga semifinal AFC U-23 antara Indonesia vs Uzbekistan akan dipimpin oleh wasit Shen Yinhao asal China. Yinhao diketahui pernah memimpin laga Indonesia, tepatnya laga Sea Games Kamboja. Shen Yinhao merupakan wasit yang memimpin laga timnas  U-22 vs Kamboja pada 5 Mei 2023.	1	5	30	3970
/7mIndonesia/status/1784429388240728319	7M Sports Indonesia	2024-04-28T03:48:13.000Z	Sosok Kontroversial #Thailand Jadi Wasit VAR Laga #Timnas Indonesia U-23 vs #Uzbekistan\n\nBadan sepak bola Asia AFC kabarnya menunjuk wasit kontroversial asal Thailand, Sivakorn Pu-udom bakal bertugas sebagai wasit VAR\nhttp://news.7mbola.com/detail/44588	0	0	0	88
/senyuuumdoong/status/1784430887016218893	 Emoh Baper	2024-04-28T03:54:11.000Z	Nanya seriusan nih ..\nEmang kaga punya yah Atuu' aja Wasit Kita yg di Afc ?! \nBengung dr kemaren ga kedenger 	0	0	0	30
/KoranMandalaCom/status/1784492526193545370	Koran Mandala	2024-04-28T07:59:07.000Z	SOSOK Wasit Shen Yinhao di Semifinal AFC U23 Asian Cup 2024 Indonesia vs Uzbekistan Senin, 29 April 2024 https://koranmandala.com/sport/73390/sosok-wasit-shen-yinhao-di-semifinal-afc-u23-asian-cup-2024-indonesia-vs-uzbekistan-senin-29-april-2024/… #Sport #AFCU23AsianCup2024 #Semifinal #ShenYinhao	0	0	0	318
/Aep62247434/status/1784641640545792395	Aep	2024-04-28T17:51:38.000Z	Waduh! Wasit Kontroversial Sivakorn Jadi Wasit VAR di Indonesia vs Uzbekistan\n\n#Uzbekistan #TimnasDay #TimnasIndonesia #QueenOfTearsEp16 #viralvideo #u23 #pialaasiau23 #LeafsForever #QueenOfTearsEp15	0	1	0	419
/DidingSudr/status/1784444515497267386	Kang Diding	2024-04-28T04:48:20.000Z	JARING GAWANG YANG BOLONG\nwasit menyatakan bola ini masuk (GOL) Tim yang dirugikan protes dan mengadu ke MK ternyata MK juga menyatakan bola itu masuk 	0	0	0	31
/FaktaSepakbola/status/1784527105642152418	FaktaBola	2024-04-28T10:16:31.000Z	Respect kapten Rizky Ridho!  Setelah Justin Hubner gagal penalti, para pemain Korsel selebrasi, squad Indonesia sempat down, namun Rizky Ridho secara gentle langsung mendatangi pemain Korsel untuk memberikan selamat. Tapi ternyata menurut wasit penalti harus diulang, Hubner…	166	943	8565	638957
/FiinaDu/status/1784497392634736936	f𝗂𝗇a	2024-04-28T08:18:27.000Z	Kaya'nya tim U12 Spanyol terheran-heran timnas Indonesia cium tangan wasit.\n\n#reels\n#U12\n#Indonesia\n#adab\n#bolakaki	5	5	43	4059
/fakeforlive/status/1784495213500837995	anomali	2024-04-28T08:09:47.000Z	Udah diuntungin wasit gk lolos + didasar klasemen. Minimal kalo udah curang lolos grup lah min 	0	0	0	183
/fakeforlive/status/1784494897669820671	anomali	2024-04-28T08:08:32.000Z	Siap si paling suci, si paling gk pernah diuntungin wasit	2	0	3	572
/txtttgbola/status/1784459489649078391	Text Tentang Bola 	2024-04-28T05:47:50.000Z	Setelah pertandingan berakhir, para pemain Chelsea terlibat dalam konfrontasi sengit dengan wasit.	0	0	1	64
/ardiantz3/status/1784651019676426524		2024-04-28T18:28:54.000Z	wasit e sesok pak kapolres lho	0	0	0	93
/Javeed_Lelete/status/1784436944937849275	Javeed_	2024-04-28T04:18:15.000Z	Tampaknya #Wasit Dari Tajikistan yg memimpin laga IDN vs QAT dan Wasit Thailand yg mimpin laga QAT vs JORDAN punya kesamaan instruksi Towel nih..\n\nCba bayangkan yg kalian dukung si #Towel rasakan deh gimana..? 3 orang ini senang si towel malah kesel.	0	0	1	297
/C_D3pp/status/1784423167014080798	CAK Deeep21 Pasukan Bodrek	2024-04-28T03:23:30.000Z	Tips bila wasit tdk tahu 	0	0	10	275
/mistaeribox/status/1784562809847898585	Mistaeri	2024-04-28T12:38:24.000Z	Ingrid dizolimi wasit mele 	0	1	0	104
/vian_sukamoto/status/1784496113682428322	vian suka moto	2024-04-28T08:13:22.000Z	wasit EPL emang paling ga jelas. keputusan antar wasit dan antar kejadian ga konsisten dan sangat sangat subjektif	0	0	0	226
/SportCornerID/status/1784670350154047632	Sport Corner Indonesia	2024-04-28T19:45:43.000Z	Bahaya Indonesia! Wasit Shen Yinhao Ternyata 'Akrab' dengan Uzbekistan	0	0	1	84
/gandasuli125/status/1784447512641974398	Gandasuli16 S	2024-04-28T05:00:15.000Z	Skuad "Garuda Muda" hrs hati2 & disiplin.. dlm menyerang atau bertahan... dg wasit Contro Fersi ini..usahakan.. n Hindari salah  langkah dan jebakan2. Yg membahayakan Gawang Ernando. \nDg bermental tinggi... InsyaAllah.. bisa lolos dari Semifinal. Amin Yra.\n	1	0	0	12
/KABAR_CHELSEA/status/1784502544754229674	KABAR CHELSEA	2024-04-28T08:38:55.000Z	Sepakbola dalam makanan: Bakso Kuah Rendang.\n\nSialnya, Chelsea lupa bayar tagihan Paylater Wasit.	41	57	368	55870
/viscountes/status/1784600143804957057	͏cc	2024-04-28T15:06:45.000Z	pulang lewat mana lu wasit	0	0	0	23
/MafiaWasit/status/1784447569680290034	Komisi Wasit	2024-04-28T05:00:28.000Z	Tapi dari segala Versi,\n\nVersi Batosai Thailand ini yang paling bagus! \n\nYang paling jelek ya tetap versi pakai Kain Lap Piring Penyetan dengan SUara dan Wajah ga jelas yg kemarin lah.	15	48	268	91970
/e_mpik/status/1784393329486266741	Hanif -	2024-04-28T01:24:56.000Z	Wasit kont...	1	0	1	28
/opposite6892/status/1784464789412229262	Opposite6890	2024-04-28T06:08:54.000Z	Salut ini wasit adil	0	2	11	418
/MafiaWasit/status/1784428062286991367	Komisi Wasit	2024-04-28T03:42:57.000Z	Kalau mau belajar bikin konten tembas tembus itu ya mbok belajar ama Batosai ini. Udah keren, ga pakai lap piring penyetan, wajah dan SUara jelas, ga diblur…	107	310	1306	219591
/MafiaWasit/status/1784606443586638236	Komisi Wasit	2024-04-28T15:31:47.000Z	Padahal yang nonton dan dukung langSUng Timnas Indonesia di Qatar aja justru outfitnya dibebaskan lho, yang penting temanya Indonesia.	78	918	5879	767296
/Kangzeters/status/1784392274149032313	Kang Zeters	2024-04-28T01:20:45.000Z	Profil SIVAKORN PU-UDOM wasit Thailand yang akan menjadi Wasit Video Assistant Referee (VAR) INDONESIA VS UZBEKISTAN di #AFCU23AsianCup . Wasit Sivakorn Pu-Udom juga menjadi Wasit VAR Saat Indonesia versus Qatar di Grup Stage yang Kontroversial. #AFCU23 #indonesiauzbekistan	0	1	2	2778
/MafiaWasit/status/1784584414963577201	Komisi Wasit	2024-04-28T14:04:15.000Z	Kurang pan kanan dikit mas 	53	237	1080	129101
/dole_ARbinK/status/1784573867866063083	돌에_알빈k	2024-04-28T13:22:20.000Z	Wasit tuk semifinal dan final, beliau aja.	0	0	0	14
/PosRondaAnfield/status/1784406683478806846	Pos Ronda Anfield	2024-04-28T02:18:00.000Z	Dari angle ini kayaknya situasinya adalah:\n\n- Ada pelanggaran ke Areola, tapi wasit memberi sinyal buat play on\n- Areola ngelunjak, kondisi bola hidup malah time wasting\n- Gakpo siap nyikat bola\n- Wasit ga mau itu jadi gol, akhirnya niup peluit	3	2	20	2681
/MafiaWasit/status/1784711445026091237	Komisi Wasit	2024-04-28T22:29:01.000Z	Prediksi Justin Hubner di laga PSS vs Persib 	15	46	290	58516
/dimasapx/status/1784434587168587789	dmz	2024-04-28T04:08:53.000Z	Woi wasit epl gaseneng bgt celsi gua bangkit	0	0	0	18
/MafiaWasit/status/1784555388974870935	Komisi Wasit	2024-04-28T12:08:54.000Z	Poster konsep opooooo iki ya Allah…??	1254	1719	6240	1166660
/fmmale/status/1784550117577769246	cece 	2024-04-28T11:47:58.000Z	Pinjam wasit 	0	0	0	34
/C4k_D3pp/status/1784428653440622660	𝐇𝐨𝐩𝐞𝐥𝐨𝐨𝐬	2024-04-28T03:45:18.000Z	Towel mulai rewel lagi,\nAku aja walau bkn pengamat jg ngerti yg namanya faktor lucky, tapi anda lupa saat awal kita kalah vs qatar 0-2, kemudian menang vs australia 1-0, vs jordania 4-1, vs koresel 11-10. Beruntung itu saat tangan tuhan maradona dimana wasit tdk tahu	32	12	42	2336
/MafiaWasit/status/1784592554534773020	Komisi Wasit	2024-04-28T14:36:35.000Z	Pak ini laga sepakbola antar Timnas Negara pak, bukan Perang antara Indonesia vs Uzbek.\n\nGa perlu Tentara dan Polisi turun tangan…	294	999	3472	411197
/erirendy5/status/1784379573624574339	Masyarakat Umum	2024-04-28T00:30:17.000Z	Wasit maneh @premierleague garoblog oge	0	0	0	55
/KABAR_CHELSEA/status/1784478098651861150	KABAR CHELSEA	2024-04-28T07:01:47.000Z	 | Pochettino:\n\n"Saya tidak ingin berbicara hal yang buruk tentang wasit, tetapi itu tidak dapat dipercaya, itu konyol(injury time goal). Sulit untuk menerima hal semacam ini. Di semifinal saya tetap sabar dan VAR mengatakan tidak ada penalti, dalam situasi ini sangat…	9	5	83	11739
/erirendy5/status/1784379976919531574	Masyarakat Umum	2024-04-28T00:31:53.000Z	What A day of Referee... \nWasit maneh @FA_PGMOL garoblog oge	0	0	0	21
/mas_soros92296/status/1784517554477863038	Mas Soros	2024-04-28T09:38:34.000Z	Jangan bikin rakyat sakit hati dan kecewa yg ke2 kali...habis wasit bela Qatar sekarang MNC ...bisa2 200 JT rakyat #BoikotMNC\n..keok lu dari Indonesia	0	0	0	238
/MKorpora/status/1784456062944608494	MataCorp (Mata Korpora)	2024-04-28T05:34:13.000Z	HARUS DIWASPADAI & FAIRPLAY\nWASIT JUJUR\nWasit kontroversial (Thai)-Sivakorn PuUdom akan jadi wasit VAR dalam laga Timnas Indonesia U-23 vs Uzbekistan dalam laga semifinal Piala Asia U-23 2024. \n\nGaruda Muda punya kenangan buruk dengan wasit tersebut, saat VS Qatar U-23\n#TimnasDay	0	1	0	732
/OVRCFFINE/status/1784574974810018287	Overcaffeine	2024-04-28T13:26:44.000Z	Setelah cek VAR, wasit memutuskan untuk menganulir gol Van de Ven karena dianggap offside!\n\n#ARSTOT	1	0	0	111
/C4k_D3pp/status/1784401660921692488	𝐇𝐨𝐩𝐞𝐥𝐨𝐨𝐬	2024-04-28T01:58:03.000Z	Urusan nilai pasar itu urusan nanti, semua akan bergulir alami saja, yg penting main bagus tdk grogi, ikuti instruksi wasit. Ini kesempatan bagus untuk meraih tiket ke paris\nIndonesia akan menghadapi salah satu tim termahal di Piala Asia U-23 yang juga belum kebobolan sampai…	8	9	41	2799
/cvllnxz/status/1784396847093813397	Ben Reilly	2024-04-28T01:38:55.000Z	Lupa kah sama ini bang? Kalo ini jelas2 melebar, ngerubah arah bola diliat Dari manapun harusnya penalty buat Chelsea.\nDan lagi seberapa sering Emyu diuntungkan wasit musim ini, Dan seberapa sering dirugikan nya? Oh iya lupa argumen lu ga berdasar Dan cuma bias aja ke klub lo	0	0	0	35
/dailyjurnaloca/status/1784526447056711704	ocean's secret	2024-04-28T10:13:54.000Z	selalu rapi dan rispek sm lawan, mengayomi anggota nya sll lari kl anggotanya pelanggaran buat diskusi ke wasit, kl minum sll duduk, sholat jangan di tanya, main ciamik pol, ban captain emg sudah seharusnya di lengan ridhoo, respect capt	0	1	11	2266
/Ghilanae/status/1784606996681138637	Ghilanae	2024-04-28T15:33:59.000Z	yaAllah beri kemudahan utk laga timnas semi-final besok yaAllah. Kalo bisa wasit e bolo yaAllah	0	0	1	16
/GKOurs/status/1784435137217974346	Yan Yan$PARAM.NYAN	2024-04-28T04:11:04.000Z	Wasit tolol	0	0	0	110
/mag0cha/status/1784536860985090147	magocha	2024-04-28T10:55:17.000Z	emang wasit enggres tolol	0	1	0	43
/MafiaWasit/status/1784706611011100788	Komisi Wasit	2024-04-28T22:09:48.000Z	Pada kaget Timnas U18 berhasil menembus semifinal Piala Asia Oceania Hockey yang digelar di Uzbekistan!\n\nBanyak juga yang baru tau Indonesia punya Timnas Ice Hockey.\n\nLatihan di mana, kita ga ada salju katanya?\n\nPadahal gua sering lihat tim Ice Hockey main di Central Park, Jakbar	146	1118	7321	290090
/MafiaWasit/status/1784521935327781086	Komisi Wasit	2024-04-28T09:55:58.000Z	Persebaya tanpa Paulo Henrique bisa apa?	12	9	129	14478
/MafiaWasit/status/1784449395045679389	Komisi Wasit	2024-04-28T05:07:43.000Z	kok pada marah-marah gua bilang ini Lap Piring Penyetan, emang bukan?	40	16	143	68128
/aericults/status/1784579180010893580	ge	2024-04-28T13:43:27.000Z	we're the better team tapi kesalahan dikit aja kena goal. wasit nya juga macem tai	0	0	0	51
/dwikundoyo/status/1784464037465698545	dwi	2024-04-28T06:05:54.000Z	Sayangnya, wasit pilpres 2024 ngak se-yahud wasit Indonesia vs Kosel saat Piala Asia U-23. \n\nKalian semua demen kan kalo wasitnya keren!	0	0	0	19
/RRIPrograma3/status/1784564173352927433	RRI Programa 3	2024-04-28T12:43:49.000Z	Wasit kontroversial Sivakorn Pu-Udom akan menjadi wasit VAR dalam laga Timnas Indonesia vs Uzbekistan. Ini merupakan laga semifinal Piala Asia U-23 2024.\n\nhttps://rri.co.id/sepak-bola/658709/wasit-kontroversial-sivakorn-bakal-awasi-indonesia-vs-uzbekistan…\n#pialaasia #sepakbola	0	1	2	231
/tapirtrash777/status/1784376942739050625	Rafi.	2024-04-28T00:19:49.000Z	Emang wasit epl nih kacau semua anjing @premierleague	0	0	0	11
/PantauManCity/status/1784582248366543189	Pantau City Indonesia	2024-04-28T13:55:38.000Z	Simon Hooper\nAkan pimpin laga Nottingham vs ManCity malam ini. \n.. \nKenapa ga dilaga Spurs vs Arsenal aja ya dia jadi wasit 	2	2	34	3279
